id,gender,age,active,Seniority,Income,Funds,Taxes,Credit_Card,Securities,particular,Saving,Loans,Payroll,km,km_n,age_C,Seniority_C,Income_C
60051,V,62,1,230,11.822,0,1,0,0,0,0,0,0,叢集-3,3,4,5,3
59975,H,70,1,230,13.526,0,0,0,0,1,0,1,0,叢集-3,3,5,5,5
59974,H,53,1,217,13.799,0,0,0,0,0,0,0,0,叢集-3,3,4,5,5
59973,V,52,1,220,10.208,0,1,0,1,0,0,0,0,叢集-3,3,4,5,1
59928,V,63,1,197,11.426,0,0,1,0,0,0,0,1,叢集-3,3,4,5,3
59925,H,49,1,182,11.863,0,1,0,0,1,0,1,0,叢集-3,3,4,5,3
59923,V,48,1,230,12.503,0,0,0,0,1,0,1,1,叢集-3,3,4,5,5
59921,V,55,1,216,11.786,0,0,0,0,1,0,1,1,叢集-3,3,4,5,3
59919,H,66,1,67,12.461,0,0,0,0,0,0,0,0,叢集-2,2,5,3,4
59918,V,73,0,230,12.169,0,0,0,0,0,0,0,0,叢集-3,3,5,5,4
59916,V,44,1,230,11.891,0,0,0,0,1,0,1,0,叢集-3,3,3,5,3
59914,V,60,1,230,11.945,1,1,0,1,1,0,0,0,叢集-3,3,4,5,3
59912,V,47,1,230,12.178,0,0,0,1,0,0,0,0,叢集-3,3,4,5,4
54235,V,53,1,232,10.792,0,0,0,0,1,0,1,0,叢集-3,3,4,5,2
54241,H,61,1,232,11.796,0,0,0,0,0,0,0,0,叢集-3,3,4,5,3
54302,V,61,1,219,11.577,0,1,0,1,0,0,0,0,叢集-3,3,4,5,3
54298,V,54,1,174,10.737,0,0,0,0,1,0,1,0,叢集-3,3,4,4,2
54278,H,70,0,97,11.212,0,1,0,0,0,0,0,0,叢集-2,2,5,3,2
54267,V,66,1,232,12.437,0,0,0,1,1,0,1,0,叢集-3,3,5,5,4
54259,H,48,1,232,12.298,0,1,0,0,1,0,1,1,叢集-3,3,4,5,4
54258,V,44,1,232,12.147,0,0,0,1,1,0,0,1,叢集-3,3,3,5,4
54256,V,51,1,232,11.662,0,0,0,0,0,0,0,0,叢集-3,3,4,5,3
54254,H,66,1,231,12.587,1,0,0,0,1,0,1,0,叢集-3,3,5,5,5
54252,H,40,1,232,12.587,0,1,1,0,0,0,0,1,叢集-3,3,3,5,5
54251,H,51,1,232,11.583,0,0,0,0,0,0,0,0,叢集-3,3,4,5,3
54250,V,51,1,232,11.583,0,0,0,0,0,1,0,1,叢集-3,3,4,5,3
54249,H,67,0,232,12.983,0,0,0,0,1,0,1,0,叢集-3,3,5,5,5
54246,V,46,0,232,10.991,0,0,0,0,0,0,0,0,叢集-3,3,4,5,2
54051,H,48,0,153,11.145,0,0,0,0,0,0,0,0,叢集-3,3,4,4,2
54107,V,60,1,148,14.107,0,1,0,0,1,0,0,0,叢集-3,3,4,4,5
54088,V,47,0,231,10.662,0,0,0,0,0,0,0,0,叢集-3,3,4,5,2
54082,H,60,1,232,11.588,0,0,1,0,0,0,0,1,叢集-3,3,4,5,3
54081,H,46,1,232,12.463,0,0,0,0,1,0,1,1,叢集-3,3,4,5,4
54110,H,63,1,232,11.332,0,0,0,1,0,0,0,0,叢集-3,3,4,5,3
1251054,V,33,1,26,11.379,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248728,V,43,1,26,11.356,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248730,H,61,1,28,12.096,0,0,0,0,0,0,0,0,叢集-2,2,4,2,4
1249188,H,35,1,26,10.249,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1249186,H,58,1,26,11.999,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249183,V,37,1,26,11.615,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249181,H,37,1,26,11.049,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1249178,V,44,1,26,10.766,0,0,0,0,0,0,0,0,叢集-2,2,3,2,2
1249177,V,27,1,26,11.12,0,0,0,0,0,0,0,1,叢集-1,1,2,2,2
1249191,H,52,1,26,10.924,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249176,V,40,0,26,11.579,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249174,V,50,1,26,11.068,0,1,0,0,0,0,0,0,叢集-2,2,4,2,2
1249172,V,51,1,26,11.926,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249169,H,59,1,26,11.842,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249165,V,50,1,26,13.074,0,0,0,0,0,0,0,0,叢集-2,2,4,2,5
1249161,H,61,1,26,12.45,0,0,0,0,0,0,0,1,叢集-2,2,4,2,4
1249160,H,54,1,26,10.977,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249193,V,66,0,26,11.497,0,0,0,0,0,0,0,0,叢集-2,2,5,2,3
1249196,V,31,1,26,12.21,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1249229,V,34,1,26,11.397,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249223,H,24,1,26,12.634,0,0,0,0,0,0,0,1,叢集-1,1,2,2,5
1249222,H,33,1,26,11.494,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249220,H,34,1,26,10.627,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249217,V,41,1,28,11.003,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1249215,V,40,1,26,10.91,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249212,H,29,1,26,10.85,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1249210,V,47,0,26,11.082,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249208,V,31,1,26,11.46,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249205,V,45,1,26,12.573,0,0,0,0,0,0,0,1,叢集-2,2,3,2,5
1249204,H,34,1,26,11.222,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249198,H,39,1,26,11.314,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249159,V,32,0,18,11.797,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1249157,H,46,1,26,11.179,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249156,V,47,1,26,11.79,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249091,V,74,1,26,11.619,0,0,0,0,0,0,0,0,叢集-2,2,5,2,3
1249089,V,43,1,26,11.443,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249088,V,59,1,26,12.552,0,0,0,0,0,0,0,0,叢集-2,2,4,2,5
1249087,V,37,1,26,11.376,0,1,0,0,0,0,0,0,叢集-1,1,3,2,3
1249084,V,31,0,26,11.212,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1249082,V,33,1,26,11.957,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249080,V,59,1,26,11.36,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249079,H,41,1,26,10.393,0,0,0,0,0,0,0,1,叢集-1,1,3,2,1
1249076,H,47,0,26,11.997,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249074,V,41,1,26,12.533,0,0,0,0,0,0,0,0,叢集-1,1,3,2,5
1249070,V,36,1,26,10.99,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249069,V,42,1,26,11.4,0,0,1,0,0,0,0,0,叢集-2,2,3,2,3
1249067,V,33,0,26,12.453,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1249065,H,42,1,26,11.242,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249064,H,36,1,26,11.272,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249063,V,41,1,26,11.232,0,0,1,0,0,0,0,1,叢集-1,1,3,2,2
1249062,H,36,1,26,11.518,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249057,V,45,1,26,11.991,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249072,V,34,1,26,11.448,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249094,H,36,1,26,11.452,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249096,V,36,0,26,11.456,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249155,V,23,0,26,11.426,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249154,V,56,1,26,10.977,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249151,V,29,1,26,11.346,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249150,V,24,1,26,12.216,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1249149,V,54,1,26,13.287,0,0,0,0,0,0,0,0,叢集-2,2,4,2,5
1249148,H,66,1,26,11.843,0,0,1,0,0,1,0,0,叢集-2,2,5,2,3
1249146,H,26,1,26,9.72,0,0,0,0,0,0,0,1,叢集-1,1,2,2,1
1249125,H,31,1,26,10.978,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249122,H,32,1,12,11.217,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1249120,V,30,1,26,11.755,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249117,V,28,1,26,11.547,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249115,H,34,1,26,11.42,0,0,0,1,0,0,0,0,叢集-1,1,3,2,3
1249112,H,44,0,26,11.625,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249110,V,29,0,26,9.866,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1249107,V,29,1,26,11.939,0,0,0,0,0,0,0,1,叢集-1,1,2,2,3
1249106,V,26,1,26,11.735,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249105,V,33,0,26,11.75,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249231,V,43,1,26,12.093,0,0,0,0,0,0,0,0,叢集-2,2,3,2,4
1249233,H,35,1,26,11.161,0,1,0,0,0,0,0,0,叢集-1,1,3,2,2
1249234,H,31,1,26,11.401,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249504,V,59,0,26,10.661,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249502,H,49,1,26,10.939,0,0,0,0,0,0,0,1,叢集-2,2,4,2,2
1249499,H,33,1,26,11.017,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249497,V,42,1,26,11.316,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249496,V,39,1,26,11.187,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249491,V,31,1,26,11.208,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1249506,H,36,1,26,11.761,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249483,H,42,1,26,11.458,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249481,V,32,1,26,11.361,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249479,V,74,1,26,13.718,0,0,0,0,0,0,0,0,叢集-2,2,5,2,5
1249476,H,37,1,26,11.785,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249475,V,38,1,26,11.441,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249474,H,36,1,26,12.324,0,0,1,0,0,0,0,0,叢集-1,1,3,2,4
1249468,V,18,1,26,11.926,0,0,0,0,0,0,0,0,叢集-1,1,1,2,3
1249537,H,35,0,26,11.813,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249533,H,24,1,26,12.411,0,0,0,0,0,0,0,1,叢集-1,1,2,2,4
1249531,H,30,1,26,11.287,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249527,V,37,1,26,11.656,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249525,V,39,1,26,11.467,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249524,V,33,0,26,10.497,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1249522,V,38,1,26,11.157,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249521,V,28,1,26,11.818,0,1,0,0,0,0,0,0,叢集-1,1,2,2,3
1249516,V,45,1,26,11.552,0,0,0,0,0,1,0,0,叢集-2,2,3,2,3
1249515,V,22,1,26,11.263,0,0,0,0,0,0,0,0,叢集-1,1,1,2,3
1249514,H,56,1,26,11.246,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249512,V,33,1,26,12.819,0,0,0,0,0,0,0,1,叢集-1,1,3,2,5
1249511,H,29,1,26,10.945,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1249465,V,38,1,14,11.048,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1249055,V,63,0,26,12.071,0,0,0,0,0,0,0,0,叢集-2,2,4,2,4
1249323,V,44,1,26,10.674,0,0,0,0,0,0,0,0,叢集-2,2,3,2,2
1249317,H,31,1,26,11.246,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249271,V,23,1,26,10.87,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1249269,V,35,1,26,11.216,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249264,H,48,1,26,11.959,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249258,V,34,1,26,12.291,0,0,0,0,0,0,0,1,叢集-1,1,3,2,4
1249255,V,42,0,26,11.482,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249272,H,31,1,26,10.24,0,0,0,0,0,0,0,1,叢集-1,1,3,2,1
1249253,H,60,1,26,11.268,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249249,H,61,1,26,10.937,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249247,V,69,0,26,12.274,0,0,0,0,0,0,0,0,叢集-2,2,5,2,4
1249243,H,52,1,26,10.957,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249242,V,39,1,26,11.21,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249252,H,45,1,26,10.389,0,0,0,1,0,0,0,0,叢集-2,2,3,2,1
1249273,V,61,1,26,11.695,0,0,0,0,0,1,0,0,叢集-2,2,4,2,3
1249275,V,36,0,26,11.279,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249316,H,40,0,26,11.368,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249312,V,29,1,26,10.429,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1249310,H,34,1,25,11.822,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249308,H,27,1,26,11.334,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249307,H,43,0,26,10.189,0,0,0,0,0,0,0,0,叢集-2,2,3,2,1
1249303,H,54,1,26,11.836,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249300,V,54,0,26,12.601,0,0,0,0,0,0,0,0,叢集-2,2,4,2,5
1249299,H,43,1,26,11.201,0,0,0,0,0,0,0,0,叢集-2,2,3,2,2
1249296,V,36,1,26,11.889,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249292,H,61,1,26,12.078,0,0,0,0,0,0,0,0,叢集-2,2,4,2,4
1249290,V,33,1,26,11.693,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249287,V,40,0,26,12.683,0,0,0,0,0,0,0,0,叢集-1,1,3,2,5
1249285,H,57,1,26,11.641,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1249281,V,62,1,26,13.22,0,0,0,0,0,0,0,0,叢集-2,2,4,2,5
1249319,V,31,1,26,10.292,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1249054,V,35,1,26,11.488,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249052,V,36,1,26,11.353,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249050,H,49,1,26,11.879,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1248844,H,39,1,26,12.228,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1248840,V,42,0,11,11.996,0,0,0,0,0,0,0,0,叢集-1,1,3,1,3
1248839,V,30,1,26,11.069,0,0,0,0,0,0,0,1,叢集-1,1,2,2,2
1248837,V,42,1,26,11.539,0,0,0,0,0,0,0,1,叢集-2,2,3,2,3
1248829,H,32,1,26,11.906,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1248828,V,62,1,28,12.316,0,1,0,0,0,0,0,0,叢集-2,2,4,2,4
1248845,V,36,0,26,11.348,0,1,0,0,0,0,0,0,叢集-1,1,3,2,3
1248826,H,47,1,26,11.176,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1248823,V,29,1,26,11.805,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1248822,H,36,1,26,11.542,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248821,H,22,1,26,10.344,0,0,0,0,0,0,0,0,叢集-1,1,1,2,1
1248818,V,43,1,26,11.055,0,0,0,0,0,0,0,0,叢集-2,2,3,2,2
1248816,V,39,0,26,11.285,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248815,V,30,0,26,11.401,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1248811,V,60,1,26,11.315,0,0,0,0,0,1,0,0,叢集-2,2,4,2,3
1248846,V,45,1,26,11.81,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248882,V,28,1,26,11.807,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1248880,V,20,1,26,11.821,0,0,0,0,0,0,0,0,叢集-1,1,1,2,3
1248879,V,59,1,10,11.224,0,1,0,0,0,0,0,0,叢集-2,2,4,1,2
1248878,H,60,0,26,11.571,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1248876,H,34,1,26,11.22,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1248875,H,30,1,26,11.922,0,0,0,0,0,1,0,0,叢集-1,1,2,2,3
1248872,V,43,1,26,11.34,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248866,H,43,0,13,11.941,0,0,0,0,0,0,0,0,叢集-2,2,3,1,3
1248862,V,34,1,26,10.979,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1248857,V,31,1,26,11.587,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248856,V,23,1,26,11.217,0,0,0,0,0,0,0,1,叢集-1,1,2,2,2
1248855,H,42,1,26,11.257,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248852,H,40,0,26,10.382,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1248851,H,30,1,26,10.367,0,0,0,0,0,0,0,0,叢集-1,1,2,2,1
1248810,H,29,0,26,12.056,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1248885,H,42,1,26,11.243,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248767,H,47,1,26,11.533,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1248765,H,32,1,26,11.584,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248764,V,39,1,26,11.55,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248761,V,48,1,26,11.985,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1248758,H,40,0,26,10.765,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1248757,H,41,1,26,11.532,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1248754,H,36,0,26,11.306,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248769,V,37,0,26,11.671,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248747,H,33,1,26,11.61,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248746,H,47,1,26,10.377,0,0,0,0,0,0,0,0,叢集-2,2,4,2,1
1248745,V,40,1,26,10.984,0,0,1,0,0,0,0,1,叢集-1,1,3,2,2
1248741,V,23,1,26,10.613,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1248738,V,60,1,26,10.313,0,0,0,0,0,0,0,0,叢集-2,2,4,2,1
1248737,H,73,1,26,11.958,0,0,0,0,0,0,0,0,叢集-2,2,5,2,3
1248732,V,44,1,28,10.344,0,0,0,0,0,0,0,1,叢集-2,2,3,2,1
1248748,V,46,0,26,11.445,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1248802,V,33,1,28,11.197,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1248798,V,36,1,26,10.241,0,0,0,0,0,0,0,1,叢集-1,1,3,2,1
1248796,V,71,1,26,12.323,0,1,0,0,0,1,0,0,叢集-2,2,5,2,4
1248795,V,37,1,26,11.817,0,0,0,1,0,0,0,0,叢集-1,1,3,2,3
1248793,H,39,0,26,11.692,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248792,H,40,1,26,11.883,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248790,H,41,1,26,11.901,0,0,0,0,0,1,0,0,叢集-1,1,3,2,3
1248789,V,44,1,26,12.667,0,0,0,0,0,0,0,0,叢集-2,2,3,2,5
1248788,V,45,0,26,11.274,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248782,V,33,1,26,11.097,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1248781,V,51,1,26,11.356,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1248778,V,23,0,26,11.556,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1248777,V,36,1,28,11.354,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248729,V,30,1,26,10.731,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1248886,H,35,1,26,11.73,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248896,V,37,1,11,12.31,0,0,0,0,0,1,0,0,叢集-1,1,3,1,4
1249010,V,58,1,26,10.45,0,0,1,0,0,1,0,1,叢集-2,2,4,2,1
1249009,V,34,1,26,11.11,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249008,V,35,1,26,11.452,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249007,V,52,1,26,11.087,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1249005,V,35,1,26,11.864,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249003,V,46,1,26,11.463,0,1,0,0,0,0,0,0,叢集-2,2,4,2,3
1249000,V,44,1,26,11.818,0,0,0,0,0,0,0,1,叢集-2,2,3,2,3
1249012,V,39,0,28,10.972,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1248998,V,44,1,26,11.868,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248996,H,36,1,26,11.282,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248989,H,70,1,26,11.764,0,0,0,0,0,0,0,0,叢集-2,2,5,2,3
1248987,H,42,1,26,10.997,0,0,0,0,0,0,0,1,叢集-2,2,3,2,2
1248985,V,43,1,26,10.86,0,0,0,0,0,0,0,1,叢集-2,2,3,2,2
1248983,V,35,1,26,12.007,0,1,0,0,0,0,0,0,叢集-1,1,3,2,3
1248982,V,23,1,26,11.971,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1248981,V,33,1,26,11.111,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1248980,H,51,1,26,11.118,0,1,0,0,0,0,0,0,叢集-2,2,4,2,2
1248997,V,27,1,23,11.072,0,0,0,0,0,0,0,0,叢集-1,1,2,1,2
1249013,H,33,1,26,10.683,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249014,V,34,1,26,10.71,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249016,V,24,1,26,11.18,0,0,0,0,0,0,0,0,叢集-1,1,2,2,2
1249043,V,39,1,26,11.187,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249039,V,24,0,26,11.328,0,0,0,0,0,0,0,0,叢集-1,1,2,2,3
1249035,V,43,1,26,12.289,0,0,0,0,0,0,0,0,叢集-2,2,3,2,4
1249033,V,34,1,26,10.874,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1249032,H,37,1,26,10.845,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1249031,V,36,1,26,11.313,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1249028,H,52,1,26,11.081,0,0,0,0,0,0,0,1,叢集-2,2,4,2,2
1249027,V,45,1,26,11.747,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1249024,H,37,1,26,11.469,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249023,V,42,1,28,11.219,0,0,0,0,0,0,0,0,叢集-2,2,3,2,2
1249022,V,34,1,26,13.588,0,0,0,0,0,0,0,0,叢集-1,1,3,2,5
1249021,H,39,1,26,11.395,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1249017,H,45,0,26,12.009,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248978,V,32,1,26,12.149,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1248893,H,42,1,17,11.228,0,0,0,0,0,0,0,0,叢集-1,1,3,1,2
1248974,H,38,0,26,11.118,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1248931,H,22,0,26,10.573,0,0,0,0,0,0,0,0,叢集-1,1,1,2,1
1248930,V,31,1,26,11.029,0,0,0,0,0,0,0,0,叢集-1,1,3,2,2
1248926,H,33,0,26,10.606,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1248925,H,29,1,28,12.434,0,0,0,0,0,0,0,0,叢集-1,1,2,2,4
1248924,V,42,0,26,11.94,0,0,0,0,0,0,0,0,叢集-2,2,3,2,3
1248922,H,36,1,26,11.896,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1248921,V,39,1,26,11.017,0,1,0,0,0,0,0,0,叢集-1,1,3,2,2
1248920,V,49,1,28,10.911,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1248916,H,45,1,26,10.913,0,0,0,0,0,0,0,1,叢集-2,2,3,2,2
1248915,H,36,1,26,11.018,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1248906,H,32,1,26,12.107,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1248902,V,22,1,26,10.996,0,0,0,0,0,0,0,0,叢集-1,1,1,2,2
1248901,H,33,1,26,10.543,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1248897,H,53,1,26,11.39,0,0,0,0,0,0,0,0,叢集-2,2,4,2,3
1248917,H,41,1,26,12.089,0,0,0,0,0,0,0,0,叢集-1,1,3,2,4
1248936,H,35,1,26,11.128,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1248973,V,36,1,26,11.726,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248971,V,45,0,26,12.071,0,0,0,0,0,0,0,0,叢集-2,2,3,2,4
1248965,H,58,1,26,11.054,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1248961,V,22,0,26,10.237,0,0,0,0,0,0,0,0,叢集-1,1,1,2,1
1248960,V,33,1,26,11.324,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248959,H,38,1,26,11.026,0,0,0,0,0,1,0,0,叢集-1,1,3,2,2
1248956,V,41,1,26,10.709,0,0,1,0,0,0,0,0,叢集-1,1,3,2,2
1248955,V,54,1,26,11.617,0,0,0,0,0,1,0,0,叢集-2,2,4,2,3
1248951,V,33,1,26,10.357,0,0,0,0,0,0,0,0,叢集-1,1,3,2,1
1248949,V,35,1,26,11.316,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
1248948,H,37,1,26,10.774,0,0,0,0,0,0,0,1,叢集-1,1,3,2,2
1248945,V,48,0,26,10.992,0,0,0,0,0,0,0,0,叢集-2,2,4,2,2
1248944,V,32,1,26,11.481,0,0,0,0,0,0,0,1,叢集-1,1,3,2,3
1248943,H,35,1,26,11.735,0,0,0,0,0,0,0,0,叢集-1,1,3,2,3
